scope,domain,corruption,variant,severity,classifier,mean_f1
within,hd,evaluation_row_dropout,direct,medium,dt,0.9040486999999999
within,hd,evaluation_row_dropout,direct,medium,knn,0.7510745666666667
within,hd,evaluation_row_dropout,direct,medium,lgbm,0.9035425666666667
within,hd,evaluation_row_dropout,direct,medium,qda,0.874295
within,hd,evaluation_row_dropout,direct,medium,rf,0.904233233333333
within,hd,evaluation_row_dropout,direct,medium,svm,0.8537880333333334
within,hd,evaluation_row_dropout,direct,medium,xgb,0.9551862999999999
within,hd,gaussian_feature_space_jitter,direct,heavy,dt,0.7067176666666666
within,hd,gaussian_feature_space_jitter,direct,heavy,knn,0.6761734
within,hd,gaussian_feature_space_jitter,direct,heavy,lgbm,0.7056842999999999
within,hd,gaussian_feature_space_jitter,direct,heavy,qda,0.4081665666666666
within,hd,gaussian_feature_space_jitter,direct,heavy,rf,0.7284324666666666
within,hd,gaussian_feature_space_jitter,direct,heavy,svm,0.6798079
within,hd,gaussian_feature_space_jitter,direct,heavy,xgb,0.7081924666666667
within,hd,gaussian_feature_space_jitter,direct,light,dt,0.8655420333333333
within,hd,gaussian_feature_space_jitter,direct,light,knn,0.7434912333333332
within,hd,gaussian_feature_space_jitter,direct,light,lgbm,0.8659918333333334
within,hd,gaussian_feature_space_jitter,direct,light,qda,0.6215407333333333
within,hd,gaussian_feature_space_jitter,direct,light,rf,0.8681467333333333
within,hd,gaussian_feature_space_jitter,direct,light,svm,0.8132196333333334
within,hd,gaussian_feature_space_jitter,direct,light,xgb,0.8646403333333333
within,hd,gaussian_feature_space_jitter,direct,medium,dt,0.7801496
within,hd,gaussian_feature_space_jitter,direct,medium,knn,0.7140415666666666
within,hd,gaussian_feature_space_jitter,direct,medium,lgbm,0.7806459666666669
within,hd,gaussian_feature_space_jitter,direct,medium,qda,0.41866396666666666
within,hd,gaussian_feature_space_jitter,direct,medium,rf,0.7936733333333333
within,hd,gaussian_feature_space_jitter,direct,medium,svm,0.7359445333333333
within,hd,gaussian_feature_space_jitter,direct,medium,xgb,0.7816799333333333
within,pd,benchmark_label_corruption,direct,heavy,dt,0.7316279000000001
within,pd,benchmark_label_corruption,direct,heavy,knn,0.7210087666666668
within,pd,benchmark_label_corruption,direct,heavy,lgbm,0.7314857
within,pd,benchmark_label_corruption,direct,heavy,qda,0.6985451333333333
within,pd,benchmark_label_corruption,direct,heavy,rf,0.7293583
within,pd,benchmark_label_corruption,direct,heavy,svm,0.7057262666666667
within,pd,benchmark_label_corruption,direct,heavy,xgb,0.7066341333333332
within,pd,benchmark_label_corruption,direct,light,dt,0.8582745999999999
within,pd,benchmark_label_corruption,direct,light,knn,0.8370685333333332
within,pd,benchmark_label_corruption,direct,light,lgbm,0.8593090999999998
within,pd,benchmark_label_corruption,direct,light,qda,0.8008854666666667
within,pd,benchmark_label_corruption,direct,light,rf,0.8561221666666667
within,pd,benchmark_label_corruption,direct,light,svm,0.8090275666666666
within,pd,benchmark_label_corruption,direct,light,xgb,0.8148279666666666
within,pd,benchmark_label_corruption,direct,medium,dt,0.8149857333333334
within,pd,benchmark_label_corruption,direct,medium,knn,0.7976692333333334
within,pd,benchmark_label_corruption,direct,medium,lgbm,0.8160900666666666
within,pd,benchmark_label_corruption,direct,medium,qda,0.7668786
within,pd,benchmark_label_corruption,direct,medium,rf,0.8126774999999999
within,pd,benchmark_label_corruption,direct,medium,svm,0.7745514666666667
within,pd,benchmark_label_corruption,direct,medium,xgb,0.7773132000000001
within,pd,engineered_feature_gain_bias_drift,direct,heavy,dt,0.7732804999999999
within,pd,engineered_feature_gain_bias_drift,direct,heavy,knn,0.7896536333333332
within,pd,engineered_feature_gain_bias_drift,direct,heavy,lgbm,0.7996585666666667
within,pd,engineered_feature_gain_bias_drift,direct,heavy,qda,0.7458085333333334
within,pd,engineered_feature_gain_bias_drift,direct,heavy,rf,0.8148376666666668
within,pd,engineered_feature_gain_bias_drift,direct,heavy,svm,0.7987678666666667
within,pd,engineered_feature_gain_bias_drift,direct,heavy,xgb,0.7718008
within,pd,engineered_feature_gain_bias_drift,direct,light,dt,0.8913008666666666
within,pd,engineered_feature_gain_bias_drift,direct,light,knn,0.8724816333333332
within,pd,engineered_feature_gain_bias_drift,direct,light,lgbm,0.8895327999999999
within,pd,engineered_feature_gain_bias_drift,direct,light,qda,0.8381244666666666
within,pd,engineered_feature_gain_bias_drift,direct,light,rf,0.8717415333333332
within,pd,engineered_feature_gain_bias_drift,direct,light,svm,0.8431899666666669
within,pd,engineered_feature_gain_bias_drift,direct,light,xgb,0.8723801666666667
within,pd,engineered_feature_gain_bias_drift,direct,medium,dt,0.8488668333333333
within,pd,engineered_feature_gain_bias_drift,direct,medium,knn,0.8468606
within,pd,engineered_feature_gain_bias_drift,direct,medium,lgbm,0.8566610333333332
within,pd,engineered_feature_gain_bias_drift,direct,medium,qda,0.8306412999999998
within,pd,engineered_feature_gain_bias_drift,direct,medium,rf,0.8546042333333332
within,pd,engineered_feature_gain_bias_drift,direct,medium,svm,0.8223388333333334
within,pd,engineered_feature_gain_bias_drift,direct,medium,xgb,0.8348938
within,pd,engineered_feature_masking,direct,heavy,dt,0.9028236666666668
within,pd,engineered_feature_masking,direct,heavy,knn,0.8735756666666664
within,pd,engineered_feature_masking,direct,heavy,lgbm,0.9026871666666665
within,pd,engineered_feature_masking,direct,heavy,qda,0.7534201666666666
within,pd,engineered_feature_masking,direct,heavy,rf,0.8964941000000001
within,pd,engineered_feature_masking,direct,heavy,svm,0.7835868333333333
within,pd,engineered_feature_masking,direct,heavy,xgb,0.8512397333333335
within,pd,engineered_feature_masking,direct,light,dt,0.9022196
within,pd,engineered_feature_masking,direct,light,knn,0.8750720333333334
within,pd,engineered_feature_masking,direct,light,lgbm,0.9020828
within,pd,engineered_feature_masking,direct,light,qda,0.8230862666666666
within,pd,engineered_feature_masking,direct,light,rf,0.8990315333333334
within,pd,engineered_feature_masking,direct,light,svm,0.8341429333333334
within,pd,engineered_feature_masking,direct,light,xgb,0.8509404999999998
within,pd,engineered_feature_masking,direct,medium,dt,0.9024570666666668
within,pd,engineered_feature_masking,direct,medium,knn,0.8733456333333333
within,pd,engineered_feature_masking,direct,medium,lgbm,0.9024139333333332
within,pd,engineered_feature_masking,direct,medium,qda,0.7975192
within,pd,engineered_feature_masking,direct,medium,rf,0.8976930999999998
within,pd,engineered_feature_masking,direct,medium,svm,0.8135721666666665
within,pd,engineered_feature_masking,direct,medium,xgb,0.8510830333333333
within,pd,evaluation_row_dropout,direct,heavy,dt,0.9020318333333335
within,pd,evaluation_row_dropout,direct,heavy,knn,0.8755251333333333
within,pd,evaluation_row_dropout,direct,heavy,lgbm,0.9013734666666668
within,pd,evaluation_row_dropout,direct,heavy,qda,0.8349998000000001
within,pd,evaluation_row_dropout,direct,heavy,rf,0.899044
within,pd,evaluation_row_dropout,direct,heavy,svm,0.8450500333333334
within,pd,evaluation_row_dropout,direct,heavy,xgb,0.852945
within,pd,evaluation_row_dropout,direct,light,dt,0.9019714999999998
within,pd,evaluation_row_dropout,direct,light,knn,0.8765012
within,pd,evaluation_row_dropout,direct,light,lgbm,0.9022371666666664
within,pd,evaluation_row_dropout,direct,light,qda,0.8361487666666666
within,pd,evaluation_row_dropout,direct,light,rf,0.8992891333333334
within,pd,evaluation_row_dropout,direct,light,svm,0.8442652333333334
within,pd,evaluation_row_dropout,direct,light,xgb,0.8509933333333335
within,pd,evaluation_row_dropout,direct,medium,dt,0.9021056666666664
within,pd,evaluation_row_dropout,direct,medium,knn,0.8761967666666666
within,pd,evaluation_row_dropout,direct,medium,lgbm,0.9014787333333332
within,pd,evaluation_row_dropout,direct,medium,qda,0.8358289666666666
within,pd,evaluation_row_dropout,direct,medium,rf,0.8986386333333333
within,pd,evaluation_row_dropout,direct,medium,svm,0.8437639
within,pd,evaluation_row_dropout,direct,medium,xgb,0.8503434999999998
within,pd,gaussian_feature_space_jitter,direct,heavy,dt,0.7153964666666667
within,pd,gaussian_feature_space_jitter,direct,heavy,knn,0.7966413666666666
within,pd,gaussian_feature_space_jitter,direct,heavy,lgbm,0.7339907
within,pd,gaussian_feature_space_jitter,direct,heavy,qda,0.7409364
within,pd,gaussian_feature_space_jitter,direct,heavy,rf,0.7494268333333333
within,pd,gaussian_feature_space_jitter,direct,heavy,svm,0.7771152333333335
within,pd,gaussian_feature_space_jitter,direct,heavy,xgb,0.7274936666666666
within,pd,gaussian_feature_space_jitter,direct,light,dt,0.880102
within,pd,gaussian_feature_space_jitter,direct,light,knn,0.8733838333333334
within,pd,gaussian_feature_space_jitter,direct,light,lgbm,0.8837845666666665
within,pd,gaussian_feature_space_jitter,direct,light,qda,0.8407629
within,pd,gaussian_feature_space_jitter,direct,light,rf,0.8754928333333333
within,pd,gaussian_feature_space_jitter,direct,light,svm,0.8358249000000001
within,pd,gaussian_feature_space_jitter,direct,light,xgb,0.8567064666666667
within,pd,gaussian_feature_space_jitter,direct,medium,dt,0.8022175666666665
within,pd,gaussian_feature_space_jitter,direct,medium,knn,0.8550053000000001
within,pd,gaussian_feature_space_jitter,direct,medium,lgbm,0.8143072666666666
within,pd,gaussian_feature_space_jitter,direct,medium,qda,0.8282551666666668
within,pd,gaussian_feature_space_jitter,direct,medium,rf,0.8242083333333332
within,pd,gaussian_feature_space_jitter,direct,medium,svm,0.819826
within,pd,gaussian_feature_space_jitter,direct,medium,xgb,0.7955022
